0,1,2,3,4
122.0,203.0,112.0,96.0,43.0
150.0,104.0,68.0,29.0,117.0
126.0,62.0,84.0,81.0,350.0
2.0,11.0,157.0,145.0,74.0
887.0,104.0,13.0,145.0,111.0
79.0,11.0,75.0,81.0,80.0
164.0,60.0,517.0,21.0,26.0
2.0,35.0,157.0,81.0,43.0
777.0,131.0,157.0,22.0,21.0
54.0,68.0,13.0,360.0,134.0
102.0,200.0,55.0,221.0,16.0
17.0,131.0,157.0,147.0,22.0
24.0,33.0,236.0,145.0,25.0
84.0,104.0,157.0,99.0,222.0
75.0,91.0,84.0,22.0,43.0
8.0,19.0,246.0,81.0,350.0
2.0,104.0,42.0,119.0,350.0
13.0,203.0,112.0,67.0,53.0
98.0,33.0,268.0,51.0,412.0
114.0,28.0,39.0,236.0,201.0
777.0,59.0,16.0,523.0,117.0
10.0,64.0,103.0,236.0,267.0
10.0,876.0,166.0,221.0,9.0
68.0,64.0,112.0,202.0,235.0
41.0,104.0,69.0,350.0,22.0
44.0,421.0,112.0,221.0,9.0
157.0,102.0,238.0,81.0,99.0
114.0,11.0,103.0,22.0,21.0
39.0,64.0,777.0,115.0,101.0
122.0,131.0,236.0,429.0,555.0
122.0,11.0,8.0,22.0,25.0
24.0,234.0,4.0,110.0,267.0
150.0,64.0,4.0,119.0,888.0
41.0,246.0,517.0,81.0,43.0
114.0,141.0,134.0,360.0,50.0
887.0,200.0,147.0,96.0,117.0
58.0,106.0,112.0,360.0,16.0
126.0,64.0,50.0,81.0,154.0
223.0,104.0,103.0,222.0,35.0
41.0,62.0,55.0,22.0,16.0
17.0,421.0,103.0,145.0,111.0
86.0,131.0,157.0,221.0,350.0
82.0,154.0,429.0,360.0,12.0
875.0,113.0,246.0,67.0,99.0
23.0,875.0,103.0,81.0,50.0
122.0,203.0,238.0,360.0,117.0
266.0,163.0,8.0,145.0,111.0
2.0,104.0,13.0,81.0,201.0
84.0,33.0,61.0,221.0,163.0
122.0,78.0,42.0,22.0,147.0
107.0,30.0,238.0,29.0,350.0
887.0,203.0,103.0,429.0,555.0
13.0,62.0,166.0,360.0,3.0
420.0,19.0,39.0,221.0,117.0
58.0,62.0,99.0,85.0,117.0
41.0,68.0,711.0,223.0,235.0
10.0,30.0,157.0,119.0,40.0
17.0,64.0,42.0,81.0,53.0
48.0,104.0,103.0,81.0,43.0
23.0,56.0,517.0,22.0,360.0
79.0,64.0,112.0,360.0,111.0
50.0,62.0,142.0,523.0,518.0
79.0,64.0,7.0,81.0,43.0
122.0,104.0,84.0,523.0,555.0
875.0,200.0,134.0,221.0,412.0
24.0,48.0,91.0,236.0,117.0
517.0,777.0,103.0,67.0,19.0
54.0,64.0,112.0,81.0,12.0
30.0,234.0,103.0,115.0,50.0
126.0,777.0,38.0,96.0,235.0
114.0,76.0,157.0,81.0,22.0
122.0,107.0,7.0,202.0,53.0
79.0,254.0,103.0,221.0,350.0
67.0,62.0,112.0,498.0,497.0
17.0,32.0,55.0,81.0,142.0
876.0,154.0,4.0,145.0,43.0
420.0,421.0,84.0,157.0,54.0
98.0,254.0,37.0,67.0,412.0
10.0,60.0,84.0,523.0,25.0
78.0,64.0,517.0,145.0,111.0
67.0,104.0,517.0,81.0,99.0
83.0,79.0,238.0,110.0,101.0
50.0,25.0,777.0,221.0,22.0
875.0,11.0,64.0,236.0,518.0
27.0,203.0,25.0,21.0,99.0
876.0,48.0,75.0,81.0,22.0
114.0,64.0,103.0,21.0,53.0
13.0,35.0,58.0,81.0,350.0
14.0,102.0,43.0,498.0,246.0
82.0,76.0,777.0,119.0,111.0
777.0,200.0,17.0,145.0,22.0
74.0,11.0,7.0,236.0,111.0
164.0,121.0,103.0,236.0,53.0
2.0,200.0,42.0,523.0,3.0
113.0,60.0,268.0,51.0,80.0
24.0,104.0,517.0,25.0,360.0
14.0,131.0,157.0,51.0,497.0
106.0,141.0,875.0,81.0,350.0
268.0,421.0,91.0,145.0,412.0
54.0,102.0,157.0,81.0,25.0
48.0,24.0,55.0,29.0,45.0
54.0,200.0,238.0,22.0,16.0
150.0,104.0,103.0,81.0,143.0
106.0,131.0,4.0,429.0,111.0
54.0,35.0,517.0,81.0,235.0
27.0,62.0,84.0,22.0,25.0
114.0,78.0,69.0,103.0,53.0
92.0,64.0,42.0,202.0,235.0
79.0,64.0,777.0,21.0,99.0
516.0,76.0,268.0,81.0,22.0
8.0,35.0,238.0,498.0,22.0
41.0,131.0,99.0,145.0,111.0
875.0,121.0,43.0,15.0,201.0
24.0,60.0,240.0,429.0,111.0
266.0,102.0,55.0,236.0,888.0
79.0,24.0,61.0,429.0,555.0
39.0,64.0,142.0,523.0,117.0
126.0,62.0,517.0,51.0,497.0
876.0,104.0,8.0,22.0,201.0
23.0,267.0,236.0,81.0,131.0
10.0,104.0,42.0,202.0,50.0
39.0,77.0,517.0,360.0,35.0
68.0,141.0,238.0,119.0,888.0
516.0,234.0,74.0,81.0,22.0
41.0,141.0,13.0,360.0,53.0
777.0,62.0,4.0,202.0,89.0
68.0,76.0,113.0,81.0,555.0
23.0,104.0,103.0,202.0,101.0
54.0,32.0,39.0,429.0,412.0
150.0,887.0,58.0,62.0,235.0
41.0,77.0,3.0,221.0,117.0
266.0,48.0,142.0,81.0,43.0
36.0,121.0,240.0,523.0,147.0
24.0,64.0,517.0,51.0,99.0
86.0,141.0,42.0,429.0,12.0
266.0,32.0,39.0,81.0,35.0
98.0,154.0,157.0,115.0,57.0
150.0,104.0,518.0,221.0,412.0
114.0,245.0,254.0,236.0,201.0
777.0,104.0,42.0,202.0,63.0
17.0,254.0,103.0,221.0,412.0
39.0,91.0,134.0,67.0,350.0
223.0,77.0,18.0,429.0,143.0
887.0,48.0,777.0,15.0,101.0
31.0,35.0,105.0,18.0,111.0
102.0,104.0,13.0,81.0,350.0
875.0,234.0,517.0,81.0,555.0
41.0,154.0,777.0,17.0,99.0
19.0,82.0,238.0,429.0,412.0
41.0,64.0,245.0,29.0,37.0
83.0,121.0,39.0,81.0,43.0
157.0,245.0,517.0,15.0,16.0
42.0,421.0,2.0,81.0,350.0
84.0,76.0,777.0,236.0,161.0
50.0,91.0,268.0,67.0,34.0
777.0,48.0,55.0,360.0,12.0
777.0,421.0,61.0,523.0,412.0
102.0,64.0,103.0,22.0,555.0
102.0,59.0,516.0,202.0,50.0
106.0,427.0,7.0,81.0,235.0
48.0,421.0,42.0,145.0,143.0
30.0,11.0,103.0,81.0,432.0
98.0,236.0,55.0,141.0,267.0
81.0,78.0,101.0,164.0,35.0
39.0,11.0,777.0,222.0,117.0
68.0,131.0,14.0,22.0,43.0
876.0,245.0,157.0,145.0,99.0
106.0,92.0,55.0,221.0,147.0
67.0,76.0,4.0,222.0,117.0
166.0,11.0,103.0,202.0,875.0
39.0,62.0,157.0,236.0,101.0
875.0,30.0,131.0,81.0,22.0
114.0,200.0,20.0,51.0,25.0
62.0,76.0,92.0,22.0,117.0
887.0,254.0,8.0,99.0,45.0
39.0,200.0,50.0,236.0,22.0
420.0,62.0,69.0,81.0,57.0
86.0,104.0,103.0,523.0,43.0
157.0,107.0,238.0,236.0,350.0
41.0,28.0,777.0,145.0,235.0
777.0,76.0,78.0,145.0,111.0
266.0,30.0,711.0,429.0,53.0
122.0,56.0,112.0,81.0,117.0
875.0,11.0,1.0,110.0,555.0
68.0,203.0,517.0,51.0,43.0
164.0,154.0,50.0,67.0,40.0
41.0,106.0,134.0,51.0,99.0
2.0,79.0,38.0,222.0,267.0
8.0,141.0,238.0,21.0,161.0
30.0,246.0,103.0,81.0,22.0
75.0,121.0,777.0,221.0,25.0
79.0,19.0,42.0,81.0,117.0
122.0,234.0,517.0,145.0,875.0
10.0,79.0,58.0,81.0,50.0
114.0,245.0,777.0,360.0,111.0
98.0,91.0,4.0,81.0,25.0
420.0,113.0,7.0,22.0,555.0
114.0,32.0,711.0,81.0,235.0
102.0,245.0,103.0,236.0,98.0
777.0,238.0,517.0,221.0,101.0
516.0,20.0,101.0,145.0,111.0
122.0,33.0,517.0,221.0,117.0
62.0,203.0,112.0,81.0,16.0
875.0,102.0,103.0,223.0,235.0
420.0,62.0,157.0,145.0,111.0
266.0,64.0,45.0,81.0,17.0
14.0,42.0,103.0,157.0,555.0
102.0,62.0,238.0,81.0,9.0
8.0,76.0,777.0,81.0,350.0
41.0,203.0,163.0,221.0,117.0
27.0,20.0,777.0,81.0,555.0
8.0,48.0,517.0,145.0,267.0
28.0,41.0,91.0,202.0,57.0
75.0,141.0,84.0,81.0,89.0
2.0,154.0,157.0,29.0,555.0
82.0,254.0,238.0,51.0,101.0
164.0,102.0,777.0,202.0,147.0
82.0,5.0,39.0,429.0,555.0
10.0,62.0,39.0,202.0,350.0
26.0,106.0,112.0,236.0,117.0
41.0,131.0,112.0,29.0,117.0
50.0,234.0,39.0,45.0,16.0
39.0,131.0,777.0,22.0,117.0
102.0,62.0,91.0,81.0,89.0
350.0,64.0,112.0,221.0,150.0
8.0,141.0,101.0,22.0,266.0
31.0,64.0,7.0,523.0,350.0
50.0,62.0,127.0,81.0,267.0
5.0,9.0,7.0,498.0,117.0
80.0,35.0,777.0,18.0,350.0
79.0,62.0,517.0,145.0,22.0
117.0,200.0,127.0,429.0,888.0
67.0,223.0,142.0,235.0,200.0
516.0,64.0,517.0,429.0,32.0
85.0,104.0,61.0,67.0,43.0
54.0,82.0,42.0,51.0,50.0
10.0,141.0,112.0,81.0,350.0
19.0,78.0,163.0,29.0,111.0
223.0,62.0,103.0,81.0,201.0
80.0,32.0,157.0,777.0,555.0
113.0,234.0,517.0,145.0,32.0
68.0,35.0,238.0,81.0,43.0
122.0,76.0,236.0,22.0,7.0
13.0,5.0,103.0,498.0,412.0
79.0,421.0,7.0,221.0,89.0
122.0,48.0,103.0,222.0,53.0
82.0,104.0,39.0,360.0,111.0
30.0,131.0,517.0,202.0,80.0
54.0,113.0,126.0,67.0,134.0
85.0,11.0,166.0,145.0,875.0
41.0,33.0,234.0,22.0,498.0
113.0,78.0,50.0,222.0,89.0
41.0,238.0,55.0,221.0,78.0
157.0,234.0,517.0,29.0,235.0
41.0,121.0,8.0,145.0,350.0
24.0,76.0,42.0,67.0,54.0
13.0,238.0,79.0,51.0,25.0
74.0,131.0,157.0,523.0,412.0
41.0,106.0,142.0,81.0,117.0
78.0,200.0,777.0,29.0,350.0
420.0,76.0,103.0,222.0,53.0
13.0,29.0,42.0,119.0,111.0
41.0,154.0,777.0,22.0,21.0
150.0,876.0,50.0,498.0,350.0
89.0,141.0,112.0,51.0,235.0
150.0,35.0,238.0,81.0,53.0
432.0,60.0,157.0,145.0,266.0
887.0,876.0,8.0,360.0,53.0
102.0,76.0,112.0,222.0,57.0
126.0,876.0,157.0,22.0,117.0
75.0,203.0,103.0,875.0,235.0
122.0,104.0,105.0,360.0,32.0
89.0,234.0,777.0,145.0,113.0
2.0,141.0,55.0,81.0,412.0
122.0,76.0,238.0,221.0,43.0
164.0,254.0,103.0,29.0,517.0
82.0,104.0,50.0,81.0,29.0
58.0,234.0,13.0,21.0,32.0
887.0,154.0,39.0,429.0,888.0
17.0,131.0,90.0,81.0,22.0
236.0,106.0,777.0,360.0,117.0
10.0,141.0,875.0,96.0,888.0
203.0,141.0,21.0,81.0,45.0
54.0,64.0,7.0,145.0,53.0
133.0,56.0,127.0,22.0,350.0
85.0,203.0,157.0,21.0,101.0
154.0,30.0,13.0,81.0,223.0
41.0,203.0,7.0,67.0,53.0
517.0,200.0,103.0,67.0,201.0
114.0,78.0,55.0,89.0,145.0
777.0,48.0,84.0,429.0,412.0
57.0,203.0,127.0,222.0,117.0
777.0,141.0,711.0,22.0,74.0
58.0,64.0,245.0,15.0,12.0
150.0,91.0,117.0,145.0,103.0
235.0,234.0,7.0,81.0,68.0
517.0,78.0,268.0,236.0,63.0
67.0,200.0,20.0,221.0,111.0
126.0,91.0,103.0,429.0,555.0
24.0,64.0,39.0,235.0,134.0
238.0,64.0,84.0,236.0,267.0
777.0,131.0,69.0,81.0,22.0
266.0,30.0,84.0,81.0,517.0
98.0,9.0,126.0,498.0,43.0
86.0,163.0,84.0,498.0,497.0
58.0,141.0,39.0,202.0,99.0
54.0,5.0,1.0,51.0,25.0
17.0,141.0,84.0,360.0,350.0
31.0,131.0,75.0,18.0,350.0
126.0,77.0,4.0,81.0,711.0
19.0,154.0,74.0,81.0,350.0
104.0,254.0,238.0,498.0,101.0
10.0,200.0,80.0,360.0,50.0
887.0,55.0,102.0,67.0,99.0
84.0,141.0,13.0,21.0,53.0
122.0,102.0,517.0,360.0,26.0
518.0,19.0,517.0,145.0,112.0
75.0,56.0,101.0,222.0,3.0
266.0,246.0,68.0,221.0,117.0
79.0,203.0,268.0,523.0,86.0
75.0,59.0,39.0,145.0,201.0
240.0,234.0,555.0,29.0,117.0
164.0,78.0,711.0,51.0,25.0
84.0,245.0,112.0,360.0,89.0
102.0,234.0,38.0,22.0,154.0
777.0,245.0,112.0,145.0,555.0
78.0,33.0,13.0,81.0,32.0
91.0,131.0,150.0,360.0,111.0
164.0,64.0,103.0,81.0,350.0
150.0,35.0,42.0,429.0,26.0
54.0,200.0,99.0,145.0,147.0
106.0,48.0,238.0,45.0,53.0
875.0,64.0,13.0,18.0,117.0
126.0,76.0,103.0,429.0,412.0
777.0,76.0,39.0,18.0,350.0
122.0,64.0,103.0,429.0,555.0
67.0,64.0,84.0,21.0,74.0
10.0,35.0,238.0,81.0,412.0
23.0,62.0,42.0,523.0,111.0
54.0,59.0,517.0,81.0,201.0
516.0,141.0,875.0,69.0,99.0
150.0,64.0,112.0,81.0,117.0
777.0,245.0,875.0,145.0,101.0
122.0,20.0,112.0,81.0,163.0
24.0,92.0,25.0,67.0,99.0
114.0,32.0,103.0,51.0,53.0
85.0,234.0,777.0,15.0,412.0
164.0,62.0,3.0,81.0,235.0
113.0,76.0,777.0,360.0,111.0
41.0,120.0,55.0,429.0,12.0
39.0,64.0,80.0,145.0,57.0
98.0,234.0,103.0,81.0,43.0
82.0,48.0,268.0,81.0,54.0
114.0,64.0,157.0,145.0,134.0
67.0,245.0,112.0,145.0,22.0
166.0,33.0,39.0,81.0,432.0
150.0,35.0,103.0,81.0,22.0
517.0,64.0,38.0,236.0,412.0
876.0,76.0,80.0,222.0,89.0
420.0,203.0,103.0,221.0,99.0
420.0,154.0,157.0,81.0,161.0
887.0,131.0,777.0,18.0,26.0
106.0,164.0,4.0,429.0,350.0
8.0,11.0,86.0,67.0,412.0
113.0,64.0,112.0,429.0,497.0
79.0,421.0,27.0,221.0,201.0
58.0,234.0,99.0,81.0,53.0
266.0,30.0,39.0,96.0,101.0
84.0,106.0,157.0,21.0,22.0
17.0,79.0,131.0,18.0,63.0
126.0,76.0,42.0,51.0,25.0
79.0,234.0,101.0,523.0,117.0
30.0,141.0,518.0,360.0,111.0
67.0,104.0,147.0,101.0,12.0
114.0,11.0,103.0,67.0,16.0
84.0,32.0,777.0,81.0,350.0
150.0,32.0,142.0,145.0,143.0
266.0,59.0,8.0,429.0,432.0
68.0,64.0,157.0,119.0,111.0
58.0,141.0,7.0,81.0,99.0
122.0,104.0,42.0,81.0,350.0
266.0,131.0,875.0,22.0,117.0
875.0,19.0,7.0,360.0,117.0
82.0,141.0,127.0,81.0,99.0
102.0,203.0,238.0,67.0,34.0
86.0,234.0,517.0,81.0,35.0
69.0,5.0,3.0,81.0,41.0
14.0,76.0,246.0,221.0,235.0
114.0,234.0,42.0,67.0,117.0
122.0,154.0,112.0,110.0,22.0
106.0,76.0,157.0,523.0,143.0
39.0,104.0,4.0,202.0,53.0
48.0,254.0,112.0,21.0,63.0
24.0,131.0,127.0,67.0,117.0
10.0,102.0,777.0,221.0,147.0
23.0,62.0,55.0,21.0,89.0
54.0,19.0,90.0,81.0,43.0
164.0,141.0,268.0,21.0,50.0
126.0,62.0,84.0,22.0,555.0
83.0,91.0,777.0,223.0,235.0
420.0,102.0,517.0,202.0,53.0
23.0,60.0,55.0,81.0,555.0
17.0,64.0,4.0,119.0,35.0
54.0,23.0,105.0,29.0,53.0
54.0,245.0,777.0,360.0,412.0
517.0,91.0,134.0,236.0,267.0
114.0,79.0,39.0,523.0,9.0
266.0,62.0,103.0,163.0,145.0
67.0,141.0,268.0,96.0,50.0
102.0,78.0,34.0,81.0,518.0
24.0,876.0,517.0,21.0,235.0
41.0,203.0,103.0,81.0,350.0
86.0,33.0,112.0,81.0,63.0
13.0,234.0,80.0,236.0,555.0
63.0,75.0,4.0,22.0,89.0
67.0,20.0,38.0,81.0,17.0
164.0,163.0,157.0,145.0,111.0
223.0,76.0,4.0,96.0,53.0
50.0,5.0,42.0,236.0,412.0
78.0,62.0,112.0,51.0,267.0
68.0,120.0,157.0,29.0,22.0
43.0,234.0,99.0,131.0,235.0
68.0,234.0,3.0,498.0,117.0
150.0,64.0,84.0,222.0,99.0
82.0,245.0,166.0,145.0,888.0
69.0,91.0,84.0,81.0,147.0
64.0,25.0,45.0,360.0,99.0
41.0,200.0,69.0,145.0,89.0
58.0,121.0,11.0,119.0,350.0
516.0,48.0,432.0,360.0,80.0
39.0,246.0,42.0,81.0,235.0
266.0,33.0,103.0,29.0,117.0
58.0,62.0,68.0,523.0,111.0
86.0,876.0,777.0,429.0,875.0
420.0,82.0,55.0,236.0,50.0
122.0,203.0,39.0,81.0,64.0
876.0,60.0,166.0,81.0,111.0
67.0,48.0,112.0,222.0,32.0
41.0,64.0,268.0,145.0,79.0
113.0,102.0,246.0,360.0,48.0
122.0,23.0,75.0,81.0,45.0
41.0,234.0,50.0,222.0,875.0
876.0,141.0,166.0,51.0,40.0
875.0,104.0,99.0,360.0,53.0
516.0,421.0,105.0,81.0,53.0
2.0,131.0,55.0,29.0,57.0
86.0,91.0,103.0,221.0,53.0
164.0,64.0,127.0,119.0,117.0
84.0,113.0,142.0,145.0,143.0
420.0,35.0,99.0,81.0,44.0
41.0,154.0,127.0,22.0,101.0
74.0,56.0,4.0,429.0,888.0
75.0,48.0,238.0,51.0,16.0
420.0,163.0,268.0,67.0,350.0
106.0,131.0,42.0,21.0,43.0
133.0,76.0,58.0,236.0,267.0
84.0,234.0,55.0,30.0,555.0
122.0,5.0,131.0,429.0,432.0
110.0,76.0,50.0,96.0,35.0
266.0,64.0,157.0,360.0,777.0
266.0,106.0,105.0,360.0,53.0
164.0,104.0,84.0,202.0,99.0
133.0,5.0,84.0,523.0,43.0
58.0,64.0,14.0,81.0,37.0
106.0,62.0,50.0,498.0,142.0
82.0,48.0,517.0,22.0,412.0
48.0,5.0,711.0,523.0,25.0
92.0,102.0,80.0,202.0,99.0
30.0,104.0,42.0,29.0,117.0
114.0,64.0,103.0,236.0,43.0
54.0,203.0,63.0,145.0,57.0
58.0,517.0,32.0,202.0,101.0
875.0,163.0,13.0,236.0,111.0
86.0,141.0,127.0,145.0,12.0
516.0,91.0,157.0,221.0,555.0
14.0,64.0,517.0,81.0,101.0
10.0,11.0,4.0,81.0,22.0
517.0,154.0,54.0,51.0,53.0
82.0,234.0,101.0,18.0,117.0
39.0,64.0,518.0,360.0,888.0
39.0,5.0,268.0,67.0,53.0
126.0,33.0,42.0,81.0,43.0
81.0,64.0,7.0,221.0,497.0
98.0,200.0,157.0,222.0,111.0
54.0,113.0,42.0,22.0,143.0
517.0,64.0,86.0,21.0,57.0
875.0,141.0,42.0,145.0,111.0
711.0,887.0,122.0,360.0,12.0
150.0,62.0,268.0,429.0,32.0
517.0,104.0,69.0,81.0,43.0
102.0,104.0,7.0,81.0,53.0
266.0,48.0,55.0,202.0,43.0
86.0,32.0,517.0,110.0,117.0
84.0,234.0,7.0,81.0,22.0
150.0,78.0,55.0,81.0,26.0
122.0,246.0,27.0,67.0,25.0
429.0,200.0,517.0,51.0,518.0
58.0,234.0,157.0,202.0,101.0
79.0,238.0,39.0,429.0,526.0
82.0,35.0,166.0,81.0,99.0
14.0,76.0,3.0,81.0,99.0
420.0,121.0,91.0,221.0,111.0
420.0,245.0,157.0,22.0,117.0
106.0,64.0,112.0,21.0,235.0
54.0,64.0,517.0,22.0,101.0
875.0,24.0,157.0,115.0,57.0
154.0,876.0,112.0,21.0,25.0
164.0,56.0,81.0,360.0,518.0
126.0,76.0,69.0,21.0,143.0
875.0,102.0,13.0,202.0,235.0
777.0,131.0,238.0,222.0,63.0
106.0,56.0,157.0,221.0,235.0
266.0,2.0,245.0,360.0,53.0
157.0,60.0,127.0,22.0,117.0
113.0,5.0,55.0,888.0,29.0
266.0,62.0,50.0,360.0,111.0
36.0,421.0,157.0,15.0,99.0
122.0,64.0,105.0,21.0,89.0
150.0,20.0,112.0,429.0,117.0
126.0,102.0,42.0,222.0,43.0
164.0,203.0,103.0,81.0,143.0
79.0,141.0,7.0,29.0,350.0
69.0,62.0,34.0,119.0,412.0
113.0,48.0,142.0,81.0,43.0
113.0,141.0,69.0,202.0,143.0
887.0,102.0,166.0,81.0,22.0
107.0,35.0,134.0,360.0,111.0
150.0,64.0,517.0,498.0,22.0
24.0,29.0,11.0,145.0,350.0
23.0,35.0,91.0,51.0,711.0
126.0,91.0,4.0,18.0,497.0
79.0,48.0,84.0,221.0,117.0
10.0,48.0,4.0,222.0,147.0
223.0,200.0,134.0,22.0,21.0
114.0,59.0,84.0,202.0,21.0
10.0,11.0,245.0,221.0,117.0
57.0,14.0,112.0,81.0,63.0
429.0,106.0,517.0,145.0,99.0
8.0,64.0,134.0,145.0,111.0
90.0,76.0,58.0,202.0,43.0
10.0,79.0,777.0,429.0,1.0
150.0,19.0,157.0,81.0,101.0
55.0,102.0,150.0,51.0,25.0
517.0,60.0,58.0,81.0,22.0
67.0,104.0,4.0,119.0,201.0
150.0,55.0,203.0,498.0,44.0
92.0,103.0,62.0,360.0,117.0
114.0,64.0,163.0,202.0,16.0
106.0,104.0,4.0,81.0,50.0
111.0,20.0,61.0,236.0,267.0
44.0,56.0,127.0,202.0,68.0
102.0,60.0,777.0,236.0,111.0
79.0,5.0,42.0,221.0,350.0
41.0,76.0,777.0,18.0,12.0
79.0,64.0,7.0,81.0,89.0
777.0,59.0,99.0,202.0,101.0
122.0,104.0,38.0,221.0,350.0
2.0,106.0,234.0,202.0,63.0
98.0,876.0,238.0,202.0,235.0
516.0,62.0,39.0,81.0,89.0
875.0,5.0,84.0,18.0,99.0
98.0,234.0,103.0,236.0,53.0
69.0,30.0,238.0,81.0,25.0
266.0,64.0,67.0,51.0,555.0
31.0,76.0,777.0,29.0,22.0
79.0,421.0,157.0,145.0,111.0
2.0,102.0,142.0,22.0,117.0
875.0,131.0,112.0,81.0,99.0
777.0,35.0,711.0,18.0,111.0
154.0,19.0,236.0,22.0,143.0
114.0,32.0,105.0,145.0,412.0
48.0,104.0,42.0,360.0,111.0
75.0,203.0,42.0,202.0,497.0
57.0,64.0,101.0,429.0,89.0
67.0,121.0,131.0,523.0,412.0
150.0,234.0,101.0,145.0,3.0
60.0,121.0,4.0,145.0,89.0
24.0,64.0,7.0,202.0,12.0
86.0,106.0,142.0,235.0,147.0
83.0,131.0,157.0,81.0,43.0
85.0,234.0,157.0,29.0,235.0
126.0,35.0,103.0,81.0,101.0
31.0,81.0,142.0,32.0,111.0
10.0,876.0,39.0,18.0,25.0
122.0,120.0,157.0,202.0,63.0
114.0,106.0,112.0,29.0,22.0
122.0,64.0,84.0,115.0,143.0
517.0,876.0,157.0,429.0,111.0
122.0,62.0,112.0,360.0,267.0
31.0,141.0,245.0,236.0,89.0
777.0,234.0,38.0,360.0,555.0
98.0,64.0,3.0,145.0,99.0
516.0,56.0,90.0,81.0,117.0
11.0,102.0,18.0,145.0,235.0
58.0,60.0,39.0,145.0,53.0
875.0,107.0,51.0,22.0,21.0
887.0,106.0,101.0,145.0,16.0
41.0,203.0,74.0,222.0,111.0
157.0,32.0,68.0,22.0,117.0
78.0,200.0,112.0,145.0,48.0
875.0,76.0,166.0,498.0,497.0
82.0,79.0,142.0,236.0,117.0
150.0,245.0,777.0,96.0,117.0
516.0,234.0,1.0,221.0,111.0
13.0,141.0,157.0,360.0,54.0
777.0,102.0,50.0,51.0,26.0
50.0,76.0,777.0,202.0,161.0
114.0,245.0,58.0,221.0,117.0
266.0,2.0,45.0,360.0,111.0
122.0,141.0,112.0,81.0,875.0
84.0,203.0,777.0,15.0,26.0
114.0,876.0,79.0,81.0,555.0
51.0,11.0,81.0,145.0,53.0
84.0,32.0,42.0,15.0,43.0
142.0,48.0,10.0,429.0,111.0
102.0,234.0,518.0,22.0,223.0
157.0,56.0,131.0,22.0,350.0
150.0,200.0,517.0,81.0,90.0
245.0,64.0,777.0,81.0,235.0
13.0,131.0,127.0,236.0,497.0
150.0,11.0,103.0,81.0,101.0
223.0,64.0,147.0,360.0,111.0
58.0,78.0,142.0,202.0,80.0
54.0,106.0,101.0,22.0,63.0
266.0,78.0,777.0,22.0,432.0
84.0,56.0,39.0,145.0,45.0
875.0,64.0,34.0,429.0,59.0
106.0,121.0,91.0,221.0,16.0
60.0,131.0,63.0,202.0,43.0
107.0,121.0,517.0,67.0,555.0
10.0,234.0,127.0,18.0,201.0
82.0,254.0,50.0,67.0,267.0
41.0,62.0,84.0,202.0,555.0
266.0,32.0,8.0,15.0,101.0
150.0,64.0,103.0,81.0,497.0
166.0,200.0,517.0,51.0,412.0
122.0,238.0,112.0,81.0,235.0
102.0,64.0,20.0,145.0,53.0
876.0,56.0,157.0,22.0,147.0
17.0,2.0,777.0,222.0,497.0
50.0,421.0,157.0,145.0,12.0
8.0,131.0,777.0,21.0,22.0
126.0,62.0,268.0,81.0,111.0
79.0,141.0,75.0,51.0,432.0
86.0,245.0,517.0,221.0,111.0
39.0,121.0,82.0,236.0,99.0
157.0,62.0,711.0,81.0,235.0
887.0,254.0,25.0,221.0,32.0
98.0,203.0,154.0,360.0,555.0
82.0,59.0,31.0,429.0,1.0
266.0,131.0,103.0,202.0,412.0
39.0,48.0,84.0,360.0,16.0
76.0,98.0,43.0,81.0,517.0
31.0,107.0,103.0,119.0,111.0
875.0,254.0,777.0,145.0,161.0
54.0,238.0,32.0,81.0,888.0
777.0,19.0,34.0,22.0,888.0
122.0,91.0,43.0,221.0,350.0
56.0,64.0,777.0,96.0,117.0
887.0,19.0,55.0,22.0,9.0
777.0,163.0,103.0,221.0,111.0
79.0,131.0,157.0,29.0,350.0
107.0,77.0,777.0,145.0,111.0
114.0,64.0,112.0,51.0,74.0
875.0,113.0,103.0,202.0,21.0
54.0,876.0,39.0,145.0,22.0
62.0,113.0,7.0,145.0,53.0
79.0,64.0,103.0,51.0,555.0
2.0,131.0,238.0,51.0,134.0
113.0,28.0,55.0,202.0,22.0
875.0,131.0,3.0,111.0,523.0
106.0,20.0,157.0,39.0,164.0
106.0,35.0,105.0,221.0,12.0
48.0,64.0,27.0,157.0,53.0
79.0,78.0,75.0,145.0,99.0
126.0,28.0,777.0,51.0,81.0
62.0,64.0,84.0,202.0,143.0
114.0,11.0,112.0,21.0,53.0
777.0,11.0,90.0,21.0,101.0
106.0,64.0,39.0,63.0,202.0
24.0,200.0,105.0,81.0,50.0
122.0,11.0,131.0,21.0,101.0
223.0,15.0,105.0,63.0,7.0
10.0,62.0,42.0,360.0,12.0
150.0,131.0,157.0,67.0,267.0
82.0,64.0,103.0,360.0,497.0
14.0,104.0,112.0,235.0,223.0
166.0,120.0,517.0,81.0,9.0
157.0,92.0,39.0,86.0,101.0
106.0,245.0,84.0,81.0,43.0
150.0,234.0,7.0,81.0,43.0
6.0,163.0,41.0,221.0,350.0
24.0,62.0,4.0,145.0,555.0
164.0,64.0,163.0,29.0,497.0
79.0,200.0,103.0,119.0,267.0
122.0,64.0,112.0,21.0,53.0
887.0,141.0,80.0,202.0,111.0
58.0,64.0,238.0,81.0,43.0
57.0,62.0,7.0,523.0,26.0
